,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Mississippi,FIPS:28,6.854545454545455,8.1,6.720000000000001,6.970000000000001,5.89090909090909,4.945454545454544,4.90909090909091,4.880000000000001,4.345454545454545,6.4,6.345454545454545,6.990909090909091,7.081818181818182,7.309090909090911,8.309090909090907,6.736363636363635,5.881818181818181,4.5636363636363635,4.754545454545455,4.472727272727273,4.236363636363636,4.263636363636365,4.99090909090909,7.027272727272727,7.345454545454545,7.281818181818182,7.7272727272727275,7.463636363636365,6.209090909090909,5.918181818181818,4.136363636363637,4.536363636363637,4.354545454545454,6.127272727272726,5.227272727272727,6.0181818181818185,7.245454545454546,8.145454545454545,7.4818181818181815,7.1909090909090905,4.76,4.75,4.11,4.2727272727272725,4.481818181818181
Missouri,FIPS:29,8.261111111111113,9.25,7.8684210526315805,8.852631578947369,8.229999999999997,7.242105263157893,6.289999999999999,5.500000000000001,6.51,7.444444444444445,9.161111111111111,9.344444444444443,8.858823529411765,10.361111111111112,9.711111111111112,9.455000000000002,6.904761904761905,6.290476190476191,6.252380952380953,5.414285714285714,6.119047619047619,7.726315789473685,7.666666666666667,7.947368421052633,8.842105263157896,9.0,10.373684210526317,9.4,8.142857142857144,7.242857142857143,5.895238095238095,5.2095238095238106,5.728571428571429,8.357142857142858,8.30526315789474,8.955555555555556,9.378947368421054,9.178947368421053,9.663157894736841,9.969999999999999,6.755,7.378947368421054,5.373684210526315,6.659999999999999,6.252631578947368
Montana,FIPS:30,8.931578947368422,8.694736842105264,9.544444444444444,8.957894736842105,8.378947368421052,7.278947368421053,7.9526315789473685,7.442105263157895,7.563157894736843,7.673684210526315,9.284210526315789,8.194736842105263,7.878947368421052,9.921052631578947,9.394736842105264,9.210526315789474,8.473684210526315,8.6,8.433333333333332,8.11578947368421,8.31578947368421,8.331578947368422,7.742105263157894,10.105263157894735,8.173684210526316,8.615789473684211,9.299999999999999,9.005263157894737,8.43157894736842,9.221052631578948,7.5578947368421066,6.905263157894738,6.98421052631579,10.331578947368422,9.063157894736841,8.789473684210526,8.500000000000002,9.15263157894737,8.283333333333333,8.957894736842107,7.647368421052632,8.263157894736842,7.26842105263158,6.98421052631579,7.7666666666666675
Nebraska,FIPS:31,10.41764705882353,10.58235294117647,10.229411764705883,11.21764705882353,10.876470588235295,8.55,7.752941176470589,8.347058823529412,9.011764705882355,8.894117647058824,10.282352941176471,10.129411764705882,9.34705882352941,11.858823529411765,11.570588235294117,13.07058823529412,10.058823529411764,9.49375,8.841176470588234,8.194117647058823,9.629411764705882,9.170588235294117,9.63529411764706,10.38235294117647,9.700000000000001,10.188235294117646,11.735294117647058,11.452941176470588,10.582352941176469,9.405882352941177,7.935294117647061,7.670588235294118,8.552941176470588,11.08235294117647,9.4375,10.705882352941174,9.694117647058823,10.117647058823529,11.511764705882353,12.605882352941178,9.388235294117647,10.358823529411765,8.0375,7.582352941176471,9.352941176470589
Nevada,FIPS:32,4.26,5.866666666666666,5.442857142857142,7.213333333333333,6.620000000000001,6.3066666666666675,6.253333333333334,6.033333333333333,5.526666666666666,5.006666666666666,5.8199999999999985,5.980000000000001,5.319999999999999,5.426666666666668,7.159999999999999,6.8199999999999985,6.285714285714286,6.72,6.626666666666667,5.866666666666666,5.873333333333333,6.379999999999999,5.299999999999999,5.159999999999999,6.335714285714286,6.885714285714286,6.566666666666667,7.753333333333334,6.953333333333333,6.9,5.5,5.486666666666666,5.653333333333333,5.433333333333334,5.640000000000001,4.826666666666667,4.8533333333333335,5.833333333333332,6.833333333333333,7.3599999999999985,6.3933333333333335,6.86,5.866666666666666,5.933333333333333,5.753333333333334
New Hampshire,FIPS:33,10.222222222222221,9.288888888888888,10.511111111111113,10.6875,8.155555555555555,6.98888888888889,6.111111111111111,5.322222222222222,5.188888888888888,8.088888888888889,8.399999999999999,8.1,9.444444444444445,9.81111111111111,9.666666666666664,8.422222222222224,7.066666666666666,7.711111111111112,6.277777777777778,6.6000000000000005,5.922222222222222,7.5,7.322222222222223,9.811111111111112,9.322222222222223,10.211111111111109,10.555555555555555,8.644444444444446,7.666666666666665,7.655555555555556,5.733333333333333,6.144444444444444,5.677777777777778,8.355555555555556,8.844444444444443,8.588888888888889,10.100000000000001,9.477777777777778,9.488888888888889,8.7,7.655555555555556,6.9,5.844444444444444,6.45,3.0125
New Jersey,FIPS:34,7.545454545454546,7.463636363636363,7.266666666666666,7.963636363636365,5.9,6.43,4.859999999999999,5.045454545454546,5.2727272727272725,6.4818181818181815,5.7,5.680000000000001,7.181818181818182,7.8,7.336363636363637,7.090909090909091,5.472727272727272,5.6,4.8,4.890909090909091,6.13,5.9399999999999995,6.109090909090909,6.49090909090909,6.881818181818181,7.2272727272727275,9.000000000000002,7.09090909090909,6.999999999999999,5.881818181818182,4.990909090909091,4.581818181818182,5.3181818181818175,5.6454545454545455,6.136363636363635,6.090909090909091,7.381818181818184,5.9363636363636365,8.954545454545453,7.79090909090909,5.6,5.309090909090909,5.20909090909091,4.64,5.029999999999999
New Mexico,FIPS:35,9.432142857142859,10.371428571428572,10.032142857142858,11.278571428571428,10.682142857142859,9.910714285714286,9.896296296296295,10.159259259259258,10.085185185185185,9.65925925925926,8.299999999999999,8.544444444444444,7.892592592592592,10.785714285714286,12.14285714285714,10.932142857142855,14.977777777777776,32.32592592592592,33.803703703703704,32.47777777777778,35.246153846153845,37.83571428571429,35.13333333333333,36.06666666666667,37.285185185185185,37.817857142857136,38.63214285714286,38.77142857142856,14.640000000000002,9.150000000000002,7.864285714285714,7.15,8.335714285714284,8.593333333333334,8.213333333333335,5.334782608695653,5.416,6.532,6.500000000000001,7.612,6.287999999999999,6.295999999999999,4.976,4.944,4.730769230769231
New York,FIPS:36,9.48,8.996666666666666,8.661290322580646,9.032258064516126,7.496774193548388,6.951612903225807,5.993548387096774,6.26896551724138,5.909677419354838,7.919354838709678,7.780645161290324,7.379310344827586,9.116129032258064,9.656666666666668,8.751612903225807,8.064516129032258,6.936666666666667,7.296774193548386,6.670967741935483,6.35483870967742,6.333333333333334,7.203448275862068,7.803333333333332,9.096666666666666,8.463333333333333,8.956666666666667,10.177419354838708,8.412903225806453,8.206666666666667,7.367741935483871,6.113333333333334,5.9387096774193555,5.603225806451612,7.567741935483871,8.26774193548387,8.16451612903226,9.432258064516128,8.216129032258063,9.703225806451611,9.23,6.964516129032259,6.446666666666668,6.333333333333334,5.959375,6.046666666666667
North Carolina,FIPS:37,6.245833333333334,7.634782608695652,6.9125000000000005,6.5625,5.879166666666666,5.508333333333333,5.325,4.408695652173913,5.6375,6.2,5.158333333333334,5.240909090909091,6.626086956521739,7.883333333333333,6.9750000000000005,7.570833333333333,5.758333333333333,5.770833333333333,5.145833333333333,4.6625000000000005,5.613043478260869,6.0590909090909095,5.182608695652173,6.056521739130435,6.413043478260871,6.456521739130436,7.552173913043479,7.513043478260869,6.986956521739131,5.765217391304349,5.782608695652175,5.1869565217391305,6.081818181818182,5.430434782608695,4.960869565217393,5.869565217391305,6.318181818181818,6.970833333333334,8.429166666666667,8.591999999999999,7.016666666666666,6.212500000000001,6.337500000000001,5.954166666666667,6.454545454545454
