,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Kentucky,FIPS:21,4.862433862433862,4.5329341317365275,8.92134831460674,10.631578947368421,6.327868852459017,9.456043956043958,12.005524861878452,5.090425531914893,5.074468085106383,6.791443850267379,7.451977401129943,9.539325842696627,5.018518518518519,8.425149700598803,8.1437125748503,6.82122905027933,11.384615384615385,6.078125,10.632124352331607,8.026881720430108,4.628865979381443,2.0962566844919786,4.406417112299465,8.35,10.452513966480447,4.941798941798941,8.56989247311828,9.065217391304348,10.61340206185567,6.205128205128204,7.497267759562843,6.616216216216216,6.0736842105263165,5.683060109289618,5.919354838709677,3.2737430167597767,5.9107142857142865,13.19186046511628,10.823529411764708,7.842424242424243,8.947058823529412,9.518518518518519,5.9640718562874255,7.751552795031056,10.302013422818794
Louisiana,FIPS:22,5.2298850574712645,5.923913043478262,8.46551724137931,10.455089820359284,9.952380952380953,8.853107344632768,5.0,4.3876404494382015,4.617977528089887,3.446927374301676,6.488636363636362,7.787356321839081,5.983146067415731,3.9505494505494503,7.2542372881355925,7.113636363636362,5.473118279569892,8.737142857142857,7.567251461988303,12.838323353293411,4.887005649717514,0.907103825136612,3.902702702702703,6.3352941176470585,7.096590909090909,4.101694915254237,5.8,4.651685393258427,7.71978021978022,11.80487804878049,7.49375,13.375,1.967032967032967,4.3352272727272725,2.5423728813559316,7.947058823529412,5.186046511627907,8.11046511627907,5.2289156626506035,5.224137931034483,3.3920454545454546,6.297619047619048,7.586206896551723,7.637426900584796,11.730263157894735
Maine,FIPS:23,6.7950819672131155,6.5221238938053085,4.553571428571429,7.672413793103447,5.388888888888888,10.776,6.3538461538461535,6.053846153846153,4.723076923076923,5.6015625,4.475806451612904,11.739837398373986,3.672131147540984,8.172131147540982,8.845528455284553,5.734375,6.2857142857142865,5.5891472868217065,7.583333333333332,5.348148148148149,4.592592592592593,7.449612403100775,6.5777777777777775,8.558333333333334,7.396825396825397,6.949579831932772,6.02542372881356,9.291666666666666,10.635036496350363,8.303030303030303,5.723076923076923,5.3839999999999995,3.938931297709924,6.440298507462686,6.436507936507938,7.897435897435898,6.463414634146342,8.066115702479339,5.863247863247862,9.196969696969695,4.428571428571429,7.825396825396825,6.586466165413535,7.6818181818181825,5.984732824427482
Maryland,FIPS:24,7.8130081300813,5.2734375,9.088,7.496350364963503,4.366412213740458,11.669230769230769,7.4239999999999995,4.462686567164178,3.6711409395973154,5.014598540145985,5.536231884057972,8.686567164179104,4.3474576271186445,8.154471544715447,4.8473282442748085,6.222222222222222,13.025,7.0852713178294575,6.8429752066115705,4.563492063492063,5.946969696969697,3.8796992481203008,2.467625899280576,7.883333333333334,8.32,3.0075187969924815,6.814516129032258,7.6165413533834565,10.481751824817518,4.0,8.372093023255816,8.53968253968254,3.848920863309353,5.845070422535211,4.270833333333333,3.446969696969697,4.871212121212121,9.162962962962963,5.496183206106871,5.014705882352942,10.13138686131387,8.448,7.846153846153847,7.627906976744187,11.94488188976378
Massachusetts,FIPS:25,7.612068965517241,7.7232142857142865,8.027027027027026,5.831932773109242,2.12396694214876,8.729508196721312,5.251968503937007,4.535433070866142,3.5294117647058822,5.525547445255475,5.1063829787234045,10.114285714285714,4.8088235294117645,7.647058823529411,7.435714285714287,6.974025974025973,8.436708860759492,3.6604938271604937,5.571428571428571,5.006024096385542,5.42603550295858,7.347058823529411,3.863095238095238,7.7560975609756095,8.866666666666667,6.120481927710843,5.1987577639751565,8.610169491525424,9.370370370370368,7.886010362694299,6.5,4.899441340782123,5.649746192893401,6.87434554973822,5.11578947368421,6.055865921787709,6.085714285714285,9.650887573964496,6.048192771084339,9.54335260115607,6.352331606217617,5.881443298969072,6.073863636363638,8.269005847953219,7.983695652173912
Michigan,FIPS:26,4.477031802120141,3.476534296028881,3.1433447098976113,6.248484848484847,8.615606936416185,7.7244318181818175,5.2259887005649714,6.56797583081571,5.132743362831858,6.729166666666668,7.541538461538463,7.543973941368077,6.003389830508474,5.189830508474576,7.98,7.515625,6.244776119402985,4.9237536656891505,7.337349397590362,7.1308139534883725,7.283132530120483,7.2844311377245505,4.634674922600619,7.77891156462585,8.334470989761092,4.970394736842105,7.68581081081081,8.430722891566267,7.688235294117647,7.762177650429798,5.7078651685393265,6.6869565217391305,4.038781163434903,9.791666666666666,7.118902439024391,5.8474576271186445,5.1856677524429955,6.946666666666666,3.750819672131148,6.394409937888199,8.578171091445428,6.485795454545454,4.7920227920227925,7.6081871345029235,7.002994011976048
Minnesota,FIPS:27,1.4296875,1.5488721804511278,2.4,4.583815028901733,9.282122905027933,7.928176795580112,6.192837465564739,5.737569060773481,5.685236768802228,4.678670360110804,4.9836065573770485,6.278985507246378,1.6974169741697418,2.1811320754716985,5.108771929824561,5.504249291784703,6.398936170212767,7.236559139784946,8.082446808510639,8.138020833333334,7.624664879356568,4.424657534246577,3.981191222570533,4.5137931034482754,3.6912751677852342,2.3300653594771243,2.986666666666667,6.681198910081744,6.977667493796527,7.702770780856423,5.220873786407767,8.390625,5.814136125654451,6.323119777158773,1.7095808383233533,2.0355987055016183,2.0129032258064514,3.5514950166112955,3.2824675324675323,4.184615384615385,6.625641025641026,8.626315789473685,6.590425531914892,6.084468664850137,6.528528528528527
Mississippi,FIPS:28,5.577464788732394,6.175925925925926,10.762626262626265,9.623762376237622,8.185929648241206,7.040404040404041,6.050251256281407,5.170854271356784,3.0693069306930694,3.8497409326424865,6.041884816753926,9.016304347826088,5.311881188118811,4.78921568627451,9.606217616580313,6.279187817258882,4.371134020618556,6.786096256684492,8.291891891891893,10.010989010989011,3.224489795918368,0.9329896907216496,3.882051282051282,6.696132596685081,8.17741935483871,5.605128205128205,7.264550264550264,4.422110552763819,8.603351955307263,12.133333333333333,7.649717514124294,9.931818181818182,3.646739130434783,4.3915343915343925,3.4108108108108106,6.752873563218392,5.21301775147929,10.453416149068325,6.88,6.046052631578947,6.052287581699346,6.137931034482759,7.741258741258742,7.413043478260869,9.566433566433568
Missouri,FIPS:29,2.3593073593073592,3.2943820224719103,6.045258620689656,6.810309278350514,12.194616977225671,9.767967145790557,8.997955010224949,5.509316770186335,3.3367768595041323,3.702868852459016,8.008528784648187,6.654584221748401,2.606451612903226,2.34375,6.375266524520256,6.141716566866268,8.836776859504132,4.081419624217118,8.430735930735931,8.0169133192389,4.9102296450939455,3.5464135021097047,2.839248434237996,3.252314814814815,4.432183908045976,1.2635983263598327,7.663736263736263,9.826839826839826,7.786163522012577,5.865800865800866,4.6695095948827285,6.1584582441113485,2.0182186234817814,5.641921397379912,2.4217391304347826,1.8966292134831464,3.2055427251732103,6.76905311778291,6.170403587443946,3.986547085201794,6.843010752688173,5.8133333333333335,4.145089285714286,8.188888888888886,4.747016706443914
Montana,FIPS:30,4.5602094240837685,4.0367454068241475,3.692893401015228,4.981912144702842,7.941025641025642,4.8740554156171285,5.100755667506297,3.5591939546599503,3.7749360613810734,4.5953002610966065,5.1888297872340425,6.481283422459892,4.579220779220778,3.9090909090909087,6.365728900255754,6.741687979539642,7.989821882951653,4.760925449871466,5.2537688442211055,3.020100502512563,6.591939546599496,8.925,2.9948051948051946,6.5994694960212215,4.1679586563307485,6.231958762886598,7.465608465608466,8.566929133858267,5.180878552971577,4.924623115577888,1.7786259541984732,1.5747422680412366,5.302030456852792,4.354666666666667,6.986876640419947,7.346153846153847,5.348051948051948,7.5552560646900275,6.113756613756614,8.065274151436032,8.662303664921465,9.162303664921463,2.383597883597884,3.3532608695652173,3.388888888888889
Nebraska,FIPS:31,0.5925324675324676,1.6387096774193548,0.7600596125186289,5.854054054054054,10.751336898395722,7.7,6.30566534914361,4.653034300791557,4.871447902571042,2.961847389558233,4.393650793650794,3.9304635761589406,1.4155844155844155,1.375,2.6560509554140133,6.631123919308357,8.785294117647059,3.507288629737609,6.078787878787879,5.120588235294117,4.096096096096096,2.467289719626168,2.737704918032787,2.0598006644518274,2.676282051282051,1.5463258785942493,3.415873015873016,5.848024316109423,8.045731707317072,3.590625,4.520900321543408,6.60061919504644,4.213375796178344,5.078431372549018,0.7938144329896907,1.3727598566308243,1.6770833333333333,2.7508771929824563,3.494773519163763,4.25886524822695,7.505084745762713,7.426573426573428,6.885304659498208,5.350877192982456,4.957364341085271
Nevada,FIPS:32,2.3072916666666665,2.809278350515464,1.8978494623655917,3.2594594594594595,7.763736263736264,2.117647058823529,4.4,2.033707865168539,1.1899441340782122,5.329608938547486,4.943181818181818,5.926136363636362,6.653409090909091,1.9833333333333332,4.672316384180791,5.972375690607735,4.325842696629214,1.1005586592178769,0.6971428571428572,0.9431818181818182,2.0170454545454546,4.8023255813953485,3.386363636363636,5.854545454545455,9.591463414634148,6.6589595375722554,4.658823529411765,5.117647058823528,2.1944444444444446,1.2485549132947975,1.8379888268156424,2.0338983050847457,3.4943181818181817,1.3386243386243386,3.8578947368421046,1.5487179487179488,3.766839378238342,2.5510204081632653,6.095744680851063,3.197969543147208,6.175531914893617,0.7386934673366834,1.8894736842105264,0.9035532994923858,0.31746031746031744
New Hampshire,FIPS:33,6.333333333333332,7.941860465116278,4.576470588235294,5.825581395348838,3.1494252873563218,11.688888888888886,6.875,5.377777777777778,4.795454545454546,4.781609195402298,4.411764705882354,10.49438202247191,4.227272727272728,7.459770114942528,8.292134831460674,6.5813953488372094,7.5176470588235285,4.659574468085107,6.6938775510204085,6.40625,4.968421052631579,7.6494845360824755,6.264705882352941,8.831683168316832,6.875,6.5769230769230775,5.656565656565657,10.225490196078429,11.303921568627453,8.916666666666666,6.862745098039214,6.548387096774193,4.02,7.333333333333332,5.864077669902913,7.816326530612245,5.767676767676767,8.877551020408163,6.15625,10.43,5.278846153846153,7.127450980392156,8.42056074766355,9.606060606060606,6.495049504950496
New Jersey,FIPS:34,6.065217391304348,4.541436464088398,8.831460674157304,6.056410256410255,2.4242424242424243,10.8659793814433,6.830687830687832,4.071794871794872,3.3872549019607843,4.409326424870466,3.134020618556701,10.026041666666666,4.135869565217392,6.637362637362638,5.25925925925926,7.558823529411764,10.100502512562816,4.985645933014354,9.308510638297873,5.05699481865285,5.098130841121495,5.5804878048780475,4.014778325123153,8.313131313131311,9.114583333333334,4.393034825870647,7.1861702127659575,6.4195121951219525,8.843902439024392,6.3414634146341475,8.928571428571429,7.865591397849463,4.2631578947368425,5.608910891089108,4.357142857142857,5.147368421052631,6.280898876404494,11.047872340425535,6.628415300546447,7.959595959595959,10.597883597883598,6.678391959798995,8.345360824742269,9.351955307262571,10.649717514124294
New Mexico,FIPS:35,4.171974522292993,2.4372294372294374,2.265625,1.924078091106291,5.553376906318083,3.6527472527472526,7.8528784648187635,4.267368421052631,2.5207877461706785,5.548463356973995,3.1053811659192827,3.180555555555556,2.330396475770925,1.1255411255411256,0.2766884531590414,3.1071428571428568,2.121065375302664,2.5977777777777784,3.2740899357601716,7.320754716981133,4.431578947368421,1.0411255411255411,3.0745614035087723,3.4,5.127753303964758,1.9832985386221291,1.3298319327731092,2.712215320910973,1.7733887733887734,2.087866108786611,5.841563786008232,6.118644067796611,3.8082474226804117,1.8707070707070708,0.5670731707317073,0.4781704781704782,0.7514910536779325,2.4291338582677167,1.2445328031809144,0.3764940239043825,0.9043659043659044,2.129896907216495,5.813524590163934,5.067901234567901,4.332608695652174
New York,FIPS:36,6.1404682274247495,6.6187290969899655,5.427586206896552,8.154340836012862,5.070422535211269,11.885386819484241,7.5555555555555545,4.7982708933717575,5.354107648725211,7.197707736389685,4.204892966360856,9.20923076923077,4.735015772870662,7.112852664576803,5.791925465838508,7.188854489164088,6.9258160237388715,5.585635359116021,5.771676300578035,7.6321839080459775,5.138888888888889,8.9,5.589673913043479,9.38192419825073,7.966292134831461,6.382857142857143,8.125,8.907161803713528,11.060913705583756,9.012787723785166,9.071246819338425,6.356410256410255,5.518427518427519,8.057142857142857,6.407310704960835,7.486111111111112,6.19060773480663,9.222826086956523,6.69060773480663,9.165745856353592,7.808080808080808,6.672456575682382,7.123425692695213,8.84375,7.989276139410187
