,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Georgia,FIPS:13,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312280701754386,0.06451612903225806,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.04466019417475728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168539325842697,0.6585858585858585,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,
Hawaii,FIPS:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Idaho,FIPS:16,6.468999999999999,1.4234042553191488,1.0683673469387753,1.3,0.09518072289156627,0.0,0.0,0.0,0.0,0.03409090909090909,4.749206349206349,19.9710843373494,10.318947368421055,2.260869565217391,4.023076923076922,0.1825,0.012048192771084338,0.0,0.0,0.0,0.0011904761904761906,0.19220779220779222,1.6629629629629632,26.892783505154643,24.72666666666667,15.471739130434784,6.0298850574712635,1.1768115942028985,0.7039473684210527,0.014285714285714287,0.0,0.0,0.05,1.3064935064935064,3.7879999999999994,13.382524271844659,5.889473684210526,10.762376237623762,8.340860215053763,0.6802631578947369,0.057499999999999996,0.0049382716049382715,0.0,0.0,
Illinois,FIPS:17,7.5131832797427665,14.755263157894735,4.849097472924189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.284939759036145,2.3461904761904764,3.9636666666666662,4.414195583596215,1.3532751091703055,0.16874999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0005347593582887701,9.078787878787878,0.6710743801652893,1.0936395759717314,3.1128888888888886,0.004522613065326633,0.0,0.0,0.0,0.0,0.0,0.0,0.03015075376884422,4.653993610223642,3.5924398625429554,10.957358490566037,2.204669260700389,3.3356557377049185,0.0,0.0,0.0,0.0,
Indiana,FIPS:18,6.655121951219513,14.448962655601658,6.405421686746989,0.003787878787878788,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0,2.809302325581396,0.24326241134751772,6.098543689320387,7.858115183246072,2.4753521126760565,0.5559701492537313,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0406015037593985,6.873825503355704,1.6807692307692308,1.3005813953488372,2.131654676258993,0.04015151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,7.710285714285716,6.79884393063584,6.782608695652174,3.8830065359477124,1.947727272727273,0.0,0.0,0.0,0.0,
Iowa,FIPS:19,6.607522123893806,12.848,1.0328828828828829,0.15310734463276837,0.0,0.0,0.0,0.0,0.0,0.0,6.382777777777778,9.38131868131868,3.4142857142857137,8.569651741293532,3.4309090909090902,0.006321839080459771,0.0,0.0,0.0,0.0,0.0,0.0,0.20358974358974358,8.61472081218274,4.347953216374269,3.8421568627450977,4.424242424242424,0.0024390243902439024,0.02012987012987013,0.0,0.0,0.0,0.0,0.005263157894736843,0.009523809523809523,5.299512195121952,4.161165048543689,11.13678756476684,7.284782608695653,8.1265,0.0,0.0,0.0,0.0,
Kansas,FIPS:20,1.327962085308057,3.546633416458853,1.4249350649350647,0.08523206751054851,0.0,0.0,0.0,0.0,0.0,0.0,1.308139534883721,1.1797014925373135,1.4658536585365853,1.8442588726513571,1.3195121951219513,0.04982578397212544,0.0,0.0,0.0,0.0,0.0,0.0,0.04296675191815856,1.5101369863013696,1.2986842105263159,0.09753086419753088,0.20557029177718833,1.1443298969072164,1.1290969899665553,0.0,0.0,0.0,0.0,0.024054054054054055,0.09575892857142858,0.7309236947791165,2.320675105485232,2.0597156398104266,0.177511961722488,0.6670391061452514,0.0,0.0012944983818770227,0.0,0.0,
Kentucky,FIPS:21,1.8901408450704225,12.443023255813953,7.876271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018181818181818182,0.0,10.4,5.764912280701754,1.0036363636363637,0.022448979591836737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185185185185183,2.2444444444444445,0.03898305084745762,0.2406779661016949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34727272727272723,5.804615384615385,0.769090909090909,6.2679245283018865,0.6461538461538462,0.0,0.0,0.0,0.0,
Louisiana,FIPS:22,0.0,1.87,0.19285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096774193548388,0.7411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Maine,FIPS:23,34.45940594059405,34.518,11.200000000000001,4.502666666666666,0.005084745762711864,0.0,0.0,0.0,0.0,0.06,0.7027777777777777,11.453846153846154,11.728282828282829,18.136170212765958,8.370238095238097,2.1,0.2309090909090909,0.0,0.0,0.0,0.0,0.07076923076923076,3.005797101449275,27.947191011235958,10.91263157894737,39.84315789473684,17.596511627906974,6.382432432432431,0.015625,0.0,0.0,0.0,0.0,0.0,0.7457142857142857,24.65806451612903,21.320202020202018,20.52413793103449,31.485714285714288,3.3693333333333335,0.0,0.0,0.0,0.0,
