,state_id,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
Georgia,FIPS:13,44.84059405940594,42.69799999999999,58.421359223300975,66.35049504950494,71.9274193548387,79.01065573770491,81.04480000000002,79.07822580645161,73.48235294117649,64.12991452991452,58.868421052631575,58.06480000000001,43.572580645161295,48.44102564102565,59.75739130434782,63.149180327868855,70.10166666666667,79.18728813559322,82.43931623931624,81.11382113821138,77.18319327731093,67.37666666666667,57.32809917355372,50.42966101694915,52.09834710743802,55.38583333333334,56.67672413793103,66.73565217391305,70.56724137931033,75.8810344827586,80.19576271186445,78.73076923076924,73.37777777777777,66.16206896551725,55.83898305084746,48.01052631578947,41.37520661157025,57.696581196581214,52.9542372881356,59.34912280701754,73.2139130434783,78.79999999999998,79.52815533980579,78.8089108910891,79.25918367346937
Hawaii,FIPS:15,67.44716981132075,69.0611111111111,67.40185185185186,70.87037037037038,70.62857142857143,73.29215686274509,75.4891304347826,76.55652173913045,76.05531914893616,74.13617021276595,72.80212765957445,70.31041666666667,68.90961538461538,68.46808510638297,68.88000000000001,71.39999999999998,71.83265306122448,73.30784313725492,75.1423076923077,75.74814814814816,75.3611111111111,74.20555555555556,72.04339622641508,69.352,69.06976744186046,68.24629629629631,70.48653846153846,70.86078431372547,72.34038461538464,74.54705882352941,75.63999999999999,75.9531914893617,74.64489795918368,73.05625,70.292,67.068,68.2,67.8625,67.54782608695652,70.20212765957446,70.9217391304348,72.87391304347827,74.31162790697672,75.21136363636361,74.41136363636366
Idaho,FIPS:16,28.510196078431374,34.922,40.65465116279071,42.33176470588236,51.8443579766537,64.57568627450982,65.08461538461539,65.76976744186047,57.15546875,50.608627450980386,29.8300395256917,24.0576,25.654117647058825,31.68577075098814,36.80856031128405,46.95236220472441,50.691828793774306,61.01304347826088,64.77587548638132,64.884496124031,54.725581395348826,45.5263779527559,38.642519685039375,18.981673306772908,18.44756097560976,29.4604,38.2285140562249,40.311553784860564,50.504435483870964,59.02310756972112,70.05119047619048,66.96877470355732,55.770238095238106,41.72845528455285,34.697286821705426,24.95296442687747,30.307480314960628,26.19437751004016,33.43830645161291,42.32350597609562,54.059760956175296,57.61146245059289,68.33225806451614,65.02317073170732,55.8795652173913
Illinois,FIPS:17,24.504379562043802,17.964492753623194,37.34925373134328,53.45036496350364,64.2021582733813,70.99338235294118,73.72205882352942,71.67819548872181,70.10310077519381,55.73257575757575,45.88666666666667,40.580740740740744,25.8969696969697,32.86222222222222,46.1837037037037,52.10378787878789,61.640625,74.2526717557252,75.4875,75.69015151515153,70.60518518518518,59.44848484848485,47.562222222222225,27.731297709923663,30.779104477611934,39.79481481481481,41.93181818181818,55.45846153846154,60.93828125,72.37519379844962,75.47424242424245,70.3796992481203,68.34242424242424,57.63053435114504,40.93053435114504,28.896946564885496,23.396875,30.151879699248124,38.254074074074076,43.85488721804512,69.96846153846154,74.30152671755725,74.77,74.59069767441859,69.61083333333333
Indiana,FIPS:18,25.09340659340659,19.09673913043479,37.03913043478261,52.932258064516134,65.07204301075271,71.03888888888889,73.11868131868133,71.02608695652172,69.15869565217392,55.81758241758243,46.759574468085106,42.478494623655905,27.43043478260869,33.48021978021978,46.9,51.965168539325845,60.75056179775281,73.02,74.8411111111111,75.96777777777778,70.2080459770115,59.564444444444455,47.29347826086958,29.67142857142857,33.72234042553192,41.01684210526316,42.21052631578947,56.98041237113402,60.95473684210525,71.35416666666667,74.42258064516129,70.2244680851064,67.55869565217392,57.69032258064515,42.53020833333334,29.49263157894737,24.41145833333333,34.57422680412371,38.01340206185567,45.05625,69.8968085106383,73.83296703296703,74.50638297872341,74.34021739130434,70.07000000000001
Iowa,FIPS:19,21.461764705882352,14.086231884057973,36.93597122302158,50.95179856115107,60.12302158273381,69.65925925925927,72.3,69.32302158273382,68.61397058823529,53.13868613138686,41.89562043795621,33.000740740740746,19.381617647058825,28.02971014492753,42.015671641791045,49.981481481481474,59.69338235294117,73.12611940298505,73.14962406015036,72.52170542635659,67.46962962962964,55.44511278195488,45.09044117647059,22.90888888888889,24.064925373134326,34.1820895522388,37.208888888888886,51.002290076335875,58.64090909090909,71.29770992366412,74.93984962406014,68.10601503759398,66.89015151515152,53.293076923076924,36.22180451127819,24.30687022900763,17.810077519379846,20.128888888888888,34.71,39.14360902255639,67.16060606060606,73.31666666666666,73.32213740458016,72.1568181818182,66.04583333333332
Kansas,FIPS:20,31.452597402597398,30.053246753246757,46.029299363057326,56.19240506329115,62.1525974025974,75.91753246753247,79.05855263157895,75.1169934640523,74.00754716981133,59.005660377358495,46.64968152866243,37.66981132075472,31.15649350649351,40.13910256410257,49.14967741935484,56.145161290322584,61.79806451612904,77.83312101910829,79.78967741935485,76.66645962732919,70.95576923076922,61.38238993710692,49.94709677419355,29.662337662337666,32.6722972972973,42.67133757961784,48.31847133757961,55.50445859872611,62.55065789473685,75.08980891719743,80.09433962264151,73.016875,70.715625,57.6397435897436,45.030201342281885,33.35133333333333,29.22631578947368,31.46381578947368,45.11558441558442,47.29139072847683,71.4734693877551,78.27687074829933,78.9737931034483,76.07328767123288,70.2313868613139
Kentucky,FIPS:21,32.0712643678161,25.896511627906985,44.31609195402299,57.551190476190484,67.42650602409638,74.35227272727273,76.66117647058823,73.00581395348836,70.52441860465116,58.044943820224724,51.022619047619045,48.71176470588235,31.5855421686747,38.61071428571429,51.38554216867471,57.41647058823529,62.92650602409638,74.98372093023256,78.01046511627905,78.23452380952381,72.49418604651162,62.95301204819276,50.181707317073176,36.97209302325581,40.555555555555564,45.79753086419753,47.75180722891567,61.61058823529412,65.15238095238094,72.05465116279069,77.14430379746838,73.25833333333333,68.39024390243901,59.54352941176471,47.07294117647058,35.737349397590364,29.87951807228916,44.180952380952384,43.77682926829269,50.72317073170733,72.15542168674699,75.7658536585366,76.9,76.14078947368421,73.1840579710145
Louisiana,FIPS:22,46.96,47.25750000000001,60.36666666666667,69.66447368421052,74.94155844155846,80.84155844155843,84.54868421052632,82.77631578947367,78.72179487179486,69.956,62.736000000000004,58.841095890410955,48.52162162162162,54.89342105263157,63.682191780821924,68.27162162162162,73.48421052631579,81.11891891891892,84.03766233766234,82.73815789473683,80.55199999999998,71.79090909090908,62.251351351351346,54.36351351351351,56.56399999999999,61.44246575342464,64.37746478873241,69.49868421052629,72.07702702702703,78.77971014492753,82.71388888888889,81.1876712328767,77.38611111111112,69.58082191780822,61.67826086956521,51.01159420289855,44.56714285714286,60.72537313432836,62.427941176470604,62.91805555555555,78.10441176470587,82.4242857142857,83.77647058823527,82.42,80.28955223880597
Maine,FIPS:23,13.32463768115942,6.588059701492537,22.90597014925373,39.21764705882352,56.80757575757576,58.76769230769231,66.20757575757575,68.23030303030305,62.963636363636354,44.55384615384615,38.4375,32.54769230769231,21.526153846153846,23.372307692307693,31.13076923076924,39.0828125,53.838461538461544,61.58,68.2875,67.9953846153846,60.555384615384604,48.02307692307693,38.37384615384615,22.340625,23.45873015873016,22.665000000000006,23.85483870967742,43.41451612903225,51.73650793650795,62.25,66.54374999999999,64.70625,62.39846153846154,53.26875,34.1328125,18.233333333333334,16.487096774193546,24.28064516129032,30.250000000000004,38.05714285714286,54.91833333333333,60.44516129032258,69.74032258064517,69.29836065573771,59.69166666666668
Maryland,FIPS:24,30.58709677419355,24.84375,38.77096774193549,53.88181818181818,67.37352941176471,72.75,75.61515151515152,73.86764705882355,70.73225806451613,55.34666666666667,50.521875,48.01379310344828,31.61,36.34666666666667,48.99090909090909,52.59032258064517,60.541935483870965,71.83870967741935,77.88709677419354,77.62666666666667,71.1655172413793,58.92,47.42903225806453,37.66,37.95666666666667,43.39333333333333,42.3,59.18275862068965,61.76666666666665,72.08928571428571,77.02333333333331,72.37999999999998,68.01333333333334,60.72758620689655,45.120689655172406,34.84,30.441379310344825,41.10344827586207,38.33,50.30689655172414,68.31428571428572,71.86206896551724,76.12500000000001,77.09310344827584,72.42857142857143
Massachusetts,FIPS:25,22.97142857142857,15.467796610169492,29.835,45.65483870967741,61.34262295081968,63.535,71.31967213114753,71.95862068965516,66.44590163934426,50.58870967741936,45.17627118644068,42.65,29.196666666666665,31.324561403508767,40.89333333333333,45.07758620689656,56.974576271186436,66.18135593220339,72.98771929824562,72.99310344827585,65.05932203389831,52.66440677966103,42.926666666666655,32.02500000000001,32.07586206896552,33.333333333333336,31.77166666666667,49.99655172413794,55.01754385964913,65.9949152542373,70.23275862068965,68.69818181818182,65.35084745762711,58.026315789473685,41.177966101694906,27.698275862068964,25.513793103448272,34.65833333333333,35.207407407407395,42.93103448275862,60.44827586206897,64.82586206896552,73.35862068965515,74.0,65.37192982456139
